key,kind,title,description,url,pub_date,duration,item_count,image_url,image_srcset,image_placeholder_color,categories,rank,bookmarked,progress,viewed_at,completed,in_progress
104,lesson,Python Project Management With uv › Creating a Project With uv,"Course lesson from: ""Python Project Management With uv""",/videos/create-project-uv/,2025-09-16T14:00:00+00:00,381.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
105,lesson,Python Project Management With uv › Creating a Packageable App With uv,"Course lesson from: ""Python Project Management With uv""",/lessons/create-packageable-app-uv/,2025-09-16T14:00:00+00:00,502.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
106,lesson,Python Project Management With uv › Python Project Management With uv (Quiz),"Course lesson from: ""Python Project Management With uv""",/lessons/project-management-uv-quiz/,2025-09-16T14:00:00+00:00,240.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
107,lesson,Python Project Management With uv › Python Project Management With uv (Summary),"Course lesson from: ""Python Project Management With uv""",/lessons/project-management-uv-summary/,2025-09-16T14:00:00+00:00,101.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
108,lesson,Python Project Management With uv › Removing Dependencies With uv,"Course lesson from: ""Python Project Management With uv""",/lessons/remove-dependencies-with-uv/,2025-09-16T14:00:00+00:00,286.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
109,reference_term,Visual Studio IntelliCode | AI Coding Tools,An AI-assisted coding feature that augments IntelliSense.,/ref/ai-coding-tools/visual-studio-intellicode/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
110,post,What Does -> Mean in Python Function Definitions?,"Wondering what the arrow notation means in Python? Discover how -> is used in type hints, functions, and more, with clear explanations and examples.",/what-does-arrow-mean-in-python/,2025-09-15T14:00:00+00:00,1054.42623,,https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
111,reference_term,AskCodi | AI Coding Tools,An AI coding assistant for IDEs and the web.,/ref/ai-coding-tools/askcodi/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
112,quiz,What Does -> Mean in Python Function Definitions?,"Test your understanding of Python return type hints and learn how to use the -> arrow, annotate containers, and check code with static tools.",/quizzes/what-does-arrow-mean-in-python/,2025-09-15T12:00:00+00:00,,,https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/What-Does---Mean-in-Python-Function-Definitions_Watermarked.09532d39d0e8.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
113,quiz,Python Project Management With uv,"Test your skills with uv, the fast Python project manager. Practice setup, package installs, and key files created by uv.",/quizzes/python-project-management-with-uv/,2025-09-15T12:00:00+00:00,,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
114,page,Python Cheat Sheet,"Compact Python cheat sheet covering setup, syntax, data types, variables, strings, control flow, functions, classes, errors, and I/O.",/cheatsheets/python/,,,,https://files.realpython.com/media/cheat_sheets_stacked.34027e654084.png,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/cheat_sheets_stacked.34027e654084.png 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/cheat_sheets_stacked.34027e654084.png 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/cheat_sheets_stacked.34027e654084.png 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/cheat_sheets_stacked.34027e654084.png 1920w",#ffffff,[],0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
115,reference_term,Blackbox AI | AI Coding Tools,A coding assistant and agent platform that connects to IDEs and the browser.,/ref/ai-coding-tools/blackbox-ai/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
116,page,Learner Stories,How Pythonistas leveled up their skills and careers with realpython.com,/learner-stories/,,,,https://files.realpython.com/media/Python-Community-Articles_Watermarked.0d39526095de.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-Community-Articles_Watermarked.0d39526095de.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-Community-Articles_Watermarked.0d39526095de.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-Community-Articles_Watermarked.0d39526095de.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-Community-Articles_Watermarked.0d39526095de.jpg 1920w",#abe0e6,[],0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
117,page,The Real Python Course Bundle,Learn Python from the ground up and gain real-world Python skills with the Real Python Course Bundle.,/products/real-python-course/,,,,/static/real-python-placeholder-1.909137364508.jpg,"/cdn-cgi/image/width=480,format=auto/static/real-python-placeholder-1.909137364508.jpg 480w, /cdn-cgi/image/width=640,format=auto/static/real-python-placeholder-1.909137364508.jpg 640w, /cdn-cgi/image/width=960,format=auto/static/real-python-placeholder-1.909137364508.jpg 960w, /cdn-cgi/image/width=1920,format=auto/static/real-python-placeholder-1.909137364508.jpg 1920w",#f6f6f6,[],0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
118,page,About Us,"Real Python is an online learning platform that teaches individuals and companies the skills they need to work with Python in the real world. Founded in 2012, we've grown into a leading provider of online Python education and one of the largest language-specific online communities for software developers.",/about/,,,,https://files.realpython.com/media/real-python-logo-wide.fdc1b65052bc.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/real-python-logo-wide.fdc1b65052bc.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/real-python-logo-wide.fdc1b65052bc.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/real-python-logo-wide.fdc1b65052bc.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/real-python-logo-wide.fdc1b65052bc.jpg 1920w",#15354c,[],0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
119,reference_term,Sourcegraph Cody | AI Coding Tools,An AI coding assistant that brings Sourcegraph code search context into IDEs.,/ref/ai-coding-tools/sourcegraph-cody/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
120,category,Python Web Development Tutorials,"Learn real-world solutions to problems in Python Web application development. These tutorials and articles cover key techniques used in the field. Armed with this knowledge, you can create modern web applications.",/tutorials/web-dev/,,,96.0,https://files.realpython.com/media/Python-Web-Development-Tutorials_Watermarked.52e99d14c99e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-Web-Development-Tutorials_Watermarked.52e99d14c99e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-Web-Development-Tutorials_Watermarked.52e99d14c99e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-Web-Development-Tutorials_Watermarked.52e99d14c99e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-Web-Development-Tutorials_Watermarked.52e99d14c99e.jpg 1920w",#ffc873,[],0.18,False,0.0,1970-01-01T00:00:01+00:00,False,False
121,category,Python Web Scraping Tutorials,Learn web scraping with real-world practical projects. Download and select data from the web with Python. Automate the process of data extraction from websites.,/tutorials/web-scraping/,,,14.0,https://files.realpython.com/media/Python-Web-Scraping-Tutorials_Watermarked.7485bc476527.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-Web-Scraping-Tutorials_Watermarked.7485bc476527.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-Web-Scraping-Tutorials_Watermarked.7485bc476527.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-Web-Scraping-Tutorials_Watermarked.7485bc476527.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-Web-Scraping-Tutorials_Watermarked.7485bc476527.jpg 1920w",#ff7e74,[],0.18,False,0.0,1970-01-01T00:00:01+00:00,False,False
122,category,Django Tutorials,Learn Django through practical real-world projects. Django is a high-level Python web framework for rapidly developing complex web applications.,/tutorials/django/,,,50.0,https://files.realpython.com/media/Django-Tutorials_Watermarked.2ecff49f3456.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Django-Tutorials_Watermarked.2ecff49f3456.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Django-Tutorials_Watermarked.2ecff49f3456.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Django-Tutorials_Watermarked.2ecff49f3456.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Django-Tutorials_Watermarked.2ecff49f3456.jpg 1920w",#abe5b2,[],0.18,False,0.0,1970-01-01T00:00:01+00:00,False,False
123,category,Python Database Tutorials,"Interact with SQL, NoSQL, and vector databases using Python. Build data-intensive applications for web development, data analysis, and AI applications.",/tutorials/databases/,,,36.0,https://files.realpython.com/media/Python-Database-Tutorials_Watermarked.b101f211d677.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-Database-Tutorials_Watermarked.b101f211d677.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-Database-Tutorials_Watermarked.b101f211d677.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-Database-Tutorials_Watermarked.b101f211d677.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-Database-Tutorials_Watermarked.b101f211d677.jpg 1920w",#ffc873,[],0.18,False,0.0,1970-01-01T00:00:01+00:00,False,False
124,category,Python Docker Tutorials,"Learn Docker, a containerization tool for creating isolated, reproducible application environments. With Docker, you can manage and deploy your Python applications more efficiently.",/tutorials/docker/,,,4.0,https://files.realpython.com/media/Python-Docker-Tutorials_Watermarked.f9834dc9df9a.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-Docker-Tutorials_Watermarked.f9834dc9df9a.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-Docker-Tutorials_Watermarked.f9834dc9df9a.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-Docker-Tutorials_Watermarked.f9834dc9df9a.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-Docker-Tutorials_Watermarked.f9834dc9df9a.jpg 1920w",#e5c5ac,[],0.18,False,0.0,1970-01-01T00:00:01+00:00,False,False
125,reference_term,Replit AI | AI Coding Tools,An AI coding assistant integrated into Replit’s browser-based IDE.,/ref/ai-coding-tools/replit-ai/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
126,podcast,The Real Python Podcast – Episode #265: Python App Hosting Choices & Documenting Python's History,"What are your options for hosting your Python application or scripts? What are the advantages of a platform as a service, container-based hosts, or setting up a virtual machine? Christopher Trudeau is back on the show this week, bringing another…",/podcasts/rpp/265/,2025-09-12T12:00:00+00:00,2630.0,,https://files.realpython.com/media/E_265_Podcast_Title.8d402e0e1e7a.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/E_265_Podcast_Title.8d402e0e1e7a.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/E_265_Podcast_Title.8d402e0e1e7a.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/E_265_Podcast_Title.8d402e0e1e7a.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/E_265_Podcast_Title.8d402e0e1e7a.jpg 1920w",#fe7e73,"['intermediate', 'best-practices', 'projects']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
127,reference_term,Gemini | AI Coding Tools,A family of multimodal AI models developed by Google DeepMind.,/ref/ai-coding-tools/gemini/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
128,post,How to Drop Null Values in pandas With .dropna(),Learn how to use .dropna() to drop null values from pandas DataFrames so you can clean missing data and keep your Python analysis accurate.,/how-to-drop-null-values-in-pandas/,2025-09-10T14:00:00+00:00,1123.606557,,https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 1920w",#b9abe6,"['basics', 'data-science', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
129,reference_term,Amazon Q Developer | AI Coding Tools,A generative AI coding assistant by AWS.,/ref/ai-coding-tools/amazon-q-developer/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
130,quiz,How to Drop Null Values in pandas,"Quiz yourself on pandas .dropna(): remove nulls, clean missing data, and prepare DataFrames for accurate analysis.",/quizzes/how-to-drop-null-values-in-pandas/,2025-09-10T12:00:00+00:00,,,https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Drop-Null-Values-in-Pandas_Watermarked.f06e0d54bea4.jpg 1920w",#b9abe6,"['basics', 'data-science', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
131,page,How can I learn the basics of Python?,How to learn Python programming as a complete beginner. Here you'll find the resources and tutorials recommended for you if you're just starting out on your Python journey.,/python-basics/,,,,https://files.realpython.com/media/Newbie_Watermarked.a9319218252a.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Newbie_Watermarked.a9319218252a.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Newbie_Watermarked.a9319218252a.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Newbie_Watermarked.a9319218252a.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Newbie_Watermarked.a9319218252a.jpg 1920w",#abe5b2,[],0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
132,course,Python String Splitting,"Master Python string splitting with .split() and re.split() to handle whitespace, delimiters and multiline text.",/courses/python-string-splitting/,2025-09-09T14:00:00+00:00,2392.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.1,False,0.0,1970-01-01T00:00:01+00:00,False,False
133,lesson,Python String Splitting › Exploring Common Use Cases,"Course lesson from: ""Python String Splitting""",/lessons/split-common-use-cases/,2025-09-09T14:00:00+00:00,372.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
134,lesson,Python String Splitting › Python String Splitting (Overview),"Course lesson from: ""Python String Splitting""",/videos/splitting-strings-overview/,2025-09-09T14:00:00+00:00,246.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
135,lesson,Python String Splitting › Diving Into Advanced Splitting Techniques,"Course lesson from: ""Python String Splitting""",/lessons/advanced-splitting-techniques/,2025-09-09T14:00:00+00:00,231.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
136,lesson,Python String Splitting › Using the .split() Method: Fundamentals,"Course lesson from: ""Python String Splitting""",/videos/using-split-method-fundamentals/,2025-09-09T14:00:00+00:00,103.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
137,lesson,Python String Splitting › Calling .split(): Default Behavior,"Course lesson from: ""Python String Splitting""",/lessons/calling-split-default-behavior/,2025-09-09T14:00:00+00:00,133.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
138,lesson,Python String Splitting › Learning About the maxsplit Argument,"Course lesson from: ""Python String Splitting""",/lessons/learning-maxsplit-argument/,2025-09-09T14:00:00+00:00,306.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
139,lesson,Python String Splitting › Splitting With a Delimiter,"Course lesson from: ""Python String Splitting""",/lessons/splitting-with-delimiter/,2025-09-09T14:00:00+00:00,298.0,,https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Split-a-String-in-Python_Watermarked.757635260d9e.jpg 1920w",#fe7e73,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
